Longitude,Latitude,Pixel,Scan
21.1929396,-8.48117998,150,6550
21.0640698,-8.48216036,200,6550
20.9378108,-8.48307271,249,6550
21.579853,-8.3423296,0,6600
21.4507185,-8.34347687,50,6600
21.3217237,-8.34457377,100,6600
21.1928331,-8.34562074,150,6600
21.0640118,-8.34661817,200,6600
20.9378003,-8.3475479,249,6600
21.5796025,-8.20671721,0,6650
21.4505156,-8.20787939,50,6650
21.3215684,-8.20899189,100,6650
21.1927255,-8.21005514,150,6650
21.0639518,-8.21106953,200,6650
20.9377869,-8.21201655,249,6650
21.5793536,-8.0711092,0,6700
21.4503136,-8.07228621,50,6700
21.3214131,-8.07341421,100,6700
21.1926171,-8.07449365,150,6700
21.0638902,-8.07552491,200,6700
20.9377713,-8.07648912,249,6700
21.5791055,-7.93550374,0,6750
21.4501116,-7.93669584,50,6750
21.3212572,-7.93783962,100,6750
21.1925072,-7.93893551,150,6750
21.0638264,-7.9399839,200,6750
20.9377527,-7.94096556,249,6750
21.5788636,-7.79988942,0,6800
21.4499149,-7.8010966,50,6800
21.3211058,-7.80225613,100,6800
21.1924011,-7.80336845,150,6800
21.0637656,-7.80443396,200,6800
20.9377363,-7.80543305,249,6800
21.5786238,-7.66428484,0,6850
21.4497197,-7.66550693,50,6850
21.3209551,-7.66668204,100,6850
21.1922949,-7.66781062,150,6850
21.0637039,-7.66889307,200,6850
20.9377183,-7.66990944,249,6850
21.5783858,-7.52866882,0,6900
21.4495254,-7.52990597,50,6900
21.3208045,-7.53109681,100,6900
21.192188,-7.53224181,150,6900
21.0636408,-7.53334134,200,6900
20.9376981,-7.53437512,249,6900
21.5781418,-7.39305989,0,6950
21.4493244,-7.39431193,50,6950
21.3206465,-7.39551835,100,6950
21.1920729,-7.39667959,150,6950
21.0635687,-7.39779605,200,6950
20.9376681,-7.39884708,249,6950
21.5778993,-7.25745534,0,7000
21.4491241,-7.25872231,50,7000
21.3204884,-7.25994432,100,7000
21.1919571,-7.26112184,150,7000
21.063495,-7.26225526,200,7000
20.9376357,-7.26332357,249,7000
21.5776659,-7.12184425,0,7050
21.4489321,-7.12312621,50,7050
21.3203379,-7.1243639,100,7050
21.1918479,-7.12555777,150,7050
21.0634273,-7.12670822,200,7050
20.9376087,-7.12779388,249,7050
21.5774328,-6.9862319,0,7100
21.4487396,-6.98752861,50,7100
21.320186,-6.9887817,100,7100
21.1917367,-6.98999165,150,7100
21.0633568,-6.99115886,200,7100
20.9375781,-6.99226161,249,7100
21.5771966,-6.85062551,0,7150
21.4485434,-6.85193722,50,7150
21.3200296,-6.853206,100,7150
21.1916202,-6.8544323,150,7150
21.0632802,-6.85561655,200,7150
20.9375406,-6.85673665,249,7150
21.5769688,-6.71501014,0,7200
21.4483546,-6.71633689,50,7200
21.31988,-6.71762138,100,7200
21.1915097,-6.71886406,150,7200
21.0632088,-6.72006537,200,7200
20.9375076,-6.72120285,249,7200
21.57674,-6.57940202,0,7250
21.4481642,-6.58074352,50,7250
21.319728,-6.58204344,100,7250
21.191396,-6.58330223,150,7250
21.0631335,-6.58452032,200,7250
20.9374699,-6.58567491,249,7250
21.5765157,-6.4437895,0,7300
21.4479775,-6.44514577,50,7300
21.3195788,-6.44646113,100,7300
21.1912844,-6.44773604,150,7300
21.0630595,-6.44897091,200,7300
20.9374328,-6.45014262,249,7300
21.5762957,-6.30817324,0,7350
21.4477942,-6.30954464,50,7350
21.3194323,-6.31087578,100,7350
21.1911748,-6.31216715,150,7350
21.0629867,-6.31341916,200,7350
20.9373961,-6.31460832,249,7350
21.5760722,-6.17256082,0,7400
21.4476068,-6.17394712,50,7400
21.319281,-6.17529384,100,7400
21.1910595,-6.17660145,150,7400
21.0629075,-6.17787039,200,7400
20.9373523,-6.17907679,249,7400
21.5758521,-6.03694877,0,7450
21.4474219,-6.03834999,50,7450
21.3191314,-6.0397123,100,7450
21.1909452,-6.04103618,150,7450
21.0628285,-6.04232206,200,7450
20.9373079,-6.04354572,249,7450
21.5756359,-5.90132807,0,7500
21.4472402,-5.90274438,50,7500
21.3189842,-5.90412245,100,7500
21.1908325,-5.90546275,150,7500
21.0627504,-5.90676573,200,7500
20.9372637,-5.90800681,249,7500
21.5754156,-5.7657175,0,7550
21.4470538,-5.76714866,50,7550
21.3188315,-5.76854225,100,7550
21.1907136,-5.76989874,150,7550
21.0626653,-5.77121859,200,7550
20.9372117,-5.77247686,249,7550
21.5752001,-5.63009958,0,7600
21.4468713,-5.63154575,50,7600
21.318682,-5.63295502,100,7600
21.1905971,-5.63432787,150,7600
21.0625818,-5.63566474,200,7600
20.9371607,-5.63694035,249,7600
21.5749848,-5.4944874,0,7650
21.4466882,-5.49594853,50,7650
21.3185312,-5.49737343,100,7650
21.1904786,-5.49876258,150,7650
21.0624955,-5.50011642,200,7650
20.9371061,-5.50140931,249,7650
21.5747701,-5.35888049,0,7700
21.446505,-5.36035652,50,7700
21.3183795,-5.361797,100,7700
21.1903584,-5.36320239,150,7700
21.0624069,-5.36457315,200,7700
20.9370483,-5.36588329,249,7700
21.5745604,-5.22325609,0,7750
21.4463261,-5.2247471,50,7750
21.3182312,-5.22620321,100,7750
21.1902409,-5.22762492,150,7750
21.0623201,-5.22901266,200,7750
20.9369917,-5.2303401,249,7750
21.5743546,-5.08764553,0,7800
21.4461502,-5.08915133,50,7800
21.3180854,-5.09062291,100,7800
21.190125,-5.09206074,150,7800
21.0622342,-5.09346529,200,7800
20.9369353,-5.09480985,249,7800
21.5741515,-4.95202985,0,7850
21.4459763,-4.95355054,50,7850
21.3179406,-4.95503766,100,7850
21.1900095,-4.95649172,150,7850
21.062148,-4.95791316,200,7850
20.9368777,-4.95927493,249,7850
21.5739474,-4.81641384,0,7900
21.4458007,-4.81794941,50,7900
21.3177935,-4.81945208,100,7900
21.1898908,-4.82092236,150,7900
21.0620578,-4.82236069,200,7900
20.9368155,-4.82373967,249,7900
21.5737474,-4.68079874,0,7950
21.4456283,-4.68234935,50,7950
21.3176488,-4.68386774,100,7950
21.1897738,-4.68535439,150,7950
21.0619685,-4.68680977,200,7950
20.9367535,-4.68820611,249,7950
21.5735541,-4.5451851,0,8000
21.4454619,-4.5467507,50,8000
21.3175093,-4.54828474,100,8000
21.1896613,-4.54978772,150,8000
21.061883,-4.55126009,200,8000
20.9366945,-4.55267374,249,8000
21.5733591,-4.40956976,0,8050
21.445293,-4.41115033,50,8050
21.3173666,-4.4127,100,8050
21.1895448,-4.41421927,150,8050
21.0617928,-4.41570861,200,8050
20.9366301,-4.41713955,249,8050
21.573168,-4.27395823,0,8100
21.4451273,-4.27555367,50,8100
21.3172263,-4.27711888,100,8100
21.18943,-4.27865435,150,8100
21.0617035,-4.28016057,200,8100
20.9365658,-4.28160869,249,8100
21.5729726,-4.13834148,0,8150
21.4449566,-4.13995182,50,8150
21.3170803,-4.1415326,100,8150
21.1893087,-4.14308432,150,8150
21.0616069,-4.14460745,200,8150
20.9364935,-4.1460728,249,8150
21.5727783,-4.00272411,0,8200
21.4447863,-4.00434923,50,8200
21.3169339,-4.00594545,100,8200
21.1891863,-4.00751328,150,8200
21.0615085,-4.00905318,200,8200
20.9364185,-4.01053562,249,8200
21.5725816,-3.86710822,0,8250
21.4446128,-3.86874814,50,8250
21.3167836,-3.87035982,100,8250
21.1890592,-3.87194377,150,8250
21.0614046,-3.87350048,200,8250
20.9363374,-3.87500004,249,8250
21.5723931,-3.73148722,0,8300
21.4444467,-3.7331423,50,8300
21.31664,-3.7347698,100,8300
21.188938,-3.73637024,150,8300
21.0613059,-3.7379441,200,8300
20.9362608,-3.73946112,249,8300
21.5722054,-3.59586936,0,8350
21.4442806,-3.59753937,50,8350
21.3164956,-3.59918248,100,8350
21.1888153,-3.60079919,150,8350
21.0612049,-3.60238999,200,8350
20.9361811,-3.60392427,249,8350
21.5720219,-3.46025632,0,8400
21.444118,-3.46194123,50,8400
21.3163539,-3.4635999,100,8400
21.1886946,-3.46523283,150,8400
21.0611052,-3.46684053,200,8400
20.936102,-3.46839202,249,8400
21.5718434,-3.32463991,0,8450
21.4439596,-3.32633976,50,8450
21.3162157,-3.32801402,100,8450
21.1885766,-3.32966321,150,8450
21.0610074,-3.33128783,200,8450
20.9360241,-3.33285656,249,8450
21.5716635,-3.18901791,0,8500
21.4437992,-3.19073279,50,8500
21.3160747,-3.19242276,100,8500
21.188455,-3.19408833,150,8500
21.0609054,-3.19572998,200,8500
20.9359413,-3.19731606,249,8500
21.5714892,-3.05339768,0,8550
21.4436435,-3.05512746,50,8550
21.3159377,-3.05683299,100,8550
21.1883367,-3.05851478,150,8550
21.0608058,-3.06017333,200,8550
20.9358601,-3.06177662,249,8550
21.5713145,-2.91778274,0,8600
21.4434867,-2.9195274,50,8600
21.3157988,-2.92124846,100,8600
21.1882158,-2.92294644,150,8600
21.0607029,-2.92462186,200,8600
20.9357749,-2.92624232,249,8600
21.5711364,-2.78216923,0,8650
21.4433258,-2.78392887,50,8650
21.3156551,-2.78566558,100,8650
21.1880893,-2.78737987,150,8650
21.0605937,-2.78907227,200,8650
20.9356826,-2.79071002,249,8650
21.5709663,-2.64655305,0,8700
21.4431721,-2.64832779,50,8700
21.3155178,-2.65008026,100,8700
21.1879685,-2.65181098,150,8700
21.0604894,-2.65352047,200,8700
20.9355946,-2.65517564,249,8700
21.5707975,-2.51093523,0,8750
21.443019,-2.51272482,50,8750
21.3153804,-2.5144928,100,8750
21.1878468,-2.51623971,150,8750
21.0603835,-2.51796604,200,8750
20.9355041,-2.51963836,249,8750
21.5706261,-2.37530897,0,8800
21.4428625,-2.37711322,50,8800
21.3152388,-2.37889652,100,8800
21.1877202,-2.3806594,150,8800
21.0602718,-2.38240238,200,8800
20.9354072,-2.38409167,249,8800
21.5704578,-2.23968519,0,8850
21.4427083,-2.24150413,50,8850
21.3150989,-2.24330279,100,8850
21.1875945,-2.24508169,150,8850
21.0601604,-2.24684136,200,8850
20.9353098,-2.24854764,249,8850
21.5702908,-2.10406802,0,8900
21.4425548,-2.10590203,50,8900
21.3149588,-2.10771642,100,8900
21.1874679,-2.10951173,150,8900
21.0600473,-2.11128846,200,8900
20.93521,-2.11301212,249,8900
21.5701251,-1.96844676,0,8950
21.4424017,-1.97029561,50,8950
21.3148185,-1.9721255,100,8950
21.1873403,-1.97393696,150,8950
21.0599326,-1.97573051,200,8950
20.9351078,-1.97747131,249,8950
21.5699664,-1.83282963,0,9000
21.442255,-1.8346933,50,9000
21.3146837,-1.83653866,100,9000
21.1872176,-1.83836627,150,9000
21.0598218,-1.84017664,200,9000
20.9350089,-1.84193456,249,9000
21.5698083,-1.6972088,0,9050
21.442108,-1.69908735,50,9050
21.314548,-1.70094825,100,9050
21.1870931,-1.70279206,150,9050
21.0597086,-1.7046193,200,9050
20.9349069,-1.70639441,249,9050
21.5696528,-1.56158926,0,9100
21.441963,-1.56348267,50,9100
21.3144134,-1.5653591,100,9100
21.1869691,-1.5672191,150,9100
21.0595952,-1.56906319,200,9100
20.9348038,-1.57085546,249,9100
21.5694973,-1.42596827,0,9150
21.4418172,-1.4278766,50,9150
21.3142773,-1.4297686,100,9150
21.1868427,-1.43164482,150,9150
21.0594787,-1.43350581,200,9150
20.934697,-1.43531529,249,9150
21.5693461,-1.29035398,0,9200
21.441675,-1.29227722,50,9200
21.3141441,-1.2941848,100,9200
21.1867185,-1.29607727,150,9200
21.0593635,-1.29795516,200,9200
20.9345908,-1.29978186,249,9200
21.5691959,-1.15473368,0,9250
21.441533,-1.15667182,50,9250
21.3140103,-1.15859496,100,9250
21.186593,-1.16050366,150,9250
21.0592464,-1.16239844,200,9250
20.9344819,-1.16424234,249,9250
21.5690487,-1.01911096,0,9300
21.4413931,-1.02106407,50,9300
21.313878,-1.02300283,100,9300
21.1864683,-1.02492782,150,9300
21.0591292,-1.02683956,200,9300
20.9343722,-1.02870072,249,9300
21.5689035,-0.883493047,0,9350
21.4412547,-0.885461127,50,9350
21.3137463,-0.887415526,100,9350
21.1863434,-0.889356803,150,9350
21.0590112,-0.891285501,200,9350
20.9342609,-0.893163933,249,9350
21.5687556,-0.747867263,0,9400
21.4411128,-0.749850143,50,9400
21.3136105,-0.751820002,100,9400
21.1862136,-0.753777401,150,9400
21.0588875,-0.755722886,200,9400
20.9341433,-0.757618418,249,9400
21.5686076,-0.612248439,0,9450
21.4409701,-0.614246094,50,9450
21.313473,-0.616231389,100,9450
21.1860815,-0.618204887,150,9450
21.0587607,-0.620167137,200,9450
20.9340218,-0.622079747,249,9450
21.5684693,-0.476622535,0,9500
21.4408362,-0.478635239,50,9500
21.3133436,-0.480636241,100,9500
21.1859567,-0.482626107,150,9500
21.0586406,-0.484605389,200,9500
20.9339062,-0.486535339,249,9500
21.568334,-0.341003429,0,9550
21.4407046,-0.343030986,50,9550
21.3132158,-0.3450475,100,9550
21.1858327,-0.347053541,150,9550
21.0585205,-0.349049663,200,9550
20.9337901,-0.350996764,249,9550
21.5681957,-0.205386864,0,9600
21.4405694,-0.207429361,50,9600
21.3130837,-0.209461476,100,9600
21.1857036,-0.211483781,150,9600
21.0583946,-0.213496832,200,9600
20.9336673,-0.215461172,249,9600
21.5680595,-0.0697652111,0,9650
21.4404354,-0.0718225377,50,9650
21.312952,-0.0738701426,100,9650
21.1855743,-0.075908598,150,9650
21.0582677,-0.0779384651,200,9650
20.9335428,-0.0799199339,249,9650
21.5679295,0.0658528837,0,9700
21.4403069,0.0637805673,50,9700
21.3128251,0.061717313,100,9700
21.185449,0.0596625462,150,9700
21.0581441,0.0576157029,200,9700
20.9334209,0.0556169488,249,9700
21.5678007,0.201485895,0,9750
21.4401788,0.199398662,50,9750
21.3126978,0.197319833,100,9750
21.1853226,0.19524883,150,9750
21.0580186,0.193185088,200,9750
20.9332964,0.191169125,249,9750
21.5676726,0.337107496,0,9800
21.4400508,0.33500531,50,9800
21.3125699,0.332910867,100,9800
21.1851948,0.33082359,150,9800
21.057891,0.328742909,200,9800
20.933169,0.326709698,249,9800
21.5675499,0.472733467,0,9850
21.4399274,0.470616392,50,9850
21.3124457,0.468506402,100,9850
21.1850701,0.466402916,150,9850
21.0577657,0.464305361,200,9850
20.9330433,0.462254967,249,9850
21.5674149,0.608355966,0,9900
21.439791,0.606224096,50,9900
21.312308,0.604098651,100,9900
21.184931,0.601979048,150,9900
21.0576253,0.599864711,200,9900
20.9329016,0.597797221,249,9900
21.5672892,0.743979086,0,9950
21.439663,0.741832554,50,9950
21.3121779,0.739691787,100,9950
21.1847988,0.737556199,150,9950
21.0574911,0.735425213,200,9950
20.9327654,0.733340759,249,9950
21.5671715,0.879598254,0,10000
21.4395424,0.877436678,50,10000
21.3120543,0.875280208,100,10000
21.1846725,0.873128256,150,10000
21.057362,0.870980241,200,10000
20.9326337,0.86887845,249,10000
21.5670472,1.01522016,0,10050
21.4394145,1.01304384,50,10050
21.3119229,1.01087197,100,10050
21.1845374,1.00870395,150,10050
21.0572235,1.00653921,200,10050
20.9324917,1.00442037,249,10050
21.566929,1.15084041,0,10100
21.4392918,1.14864927,50,10100
21.3117959,1.14646191,100,10100
21.1844061,1.14427775,150,10100
21.0570879,1.14209619,200,10100
20.9323521,1.13996023,249,10100
21.5668152,1.28646727,0,10150
21.4391729,1.28426114,50,10150
21.3116718,1.28205813,100,10150
21.184277,1.27985765,150,10150
21.0569538,1.27765912,200,10150
20.9322132,1.27550587,249,10150
21.5667001,1.42209067,0,10200
21.4390519,1.41986948,50,10200
21.311545,1.41765077,100,10200
21.1841444,1.41543393,150,10200
21.0568155,1.41321836,200,10200
20.9320693,1.41104778,249,10200
21.5665899,1.55771356,0,10250
21.4389351,1.55547765,50,10250
21.3114216,1.55324355,100,10250
21.1840145,1.55101065,150,10250
21.0566791,1.54877837,200,10250
20.9319266,1.54659076,249,10250
21.5664842,1.69333204,0,10300
21.4388219,1.69108123,50,10300
21.3113011,1.68883156,100,10300
21.1838867,1.68658245,150,10300
21.0565442,1.68433328,200,10300
20.9317847,1.68212846,249,10300
21.5663743,1.82895873,0,10350
21.4387039,1.82669307,50,10350
21.311175,1.82442791,100,10350
21.1837527,1.82216262,150,10350
21.0564021,1.81989662,200,10350
20.9316349,1.81767467,249,10350
21.566271,1.96458607,0,10400
21.4385917,1.96230555,50,10400
21.3110539,1.96002487,100,10400
21.1836228,1.9577434,150,10400
21.0562636,1.95546056,200,10400
20.931488,1.95322145,249,10400
21.5661657,2.10020726,0,10450
21.4384768,2.09791182,50,10450
21.3109295,2.09561556,100,10450
21.1834889,2.09331786,150,10450
21.0561203,2.09101811,200,10450
20.9313354,2.08876178,249,10450
21.5660631,2.23583381,0,10500
21.4383638,2.23352359,50,10500
21.3108062,2.23121187,100,10500
21.1833554,2.22889805,150,10500
21.0559766,2.22658152,200,10500
20.9311818,2.2243081,249,10500
21.5659643,2.37146155,0,10550
21.438254,2.36913636,50,10550
21.3106853,2.36680901,100,10550
21.1832236,2.36447889,150,10550
21.0558338,2.3621454,200,10550
20.9310285,2.35985471,249,10550
21.5658681,2.50708289,0,10600
21.4381459,2.50474277,50,10600
21.3105655,2.50239983,100,10600
21.183092,2.50005347,150,10600
21.0556906,2.49770306,200,10600
20.9308739,2.49539515,249,10600
21.5657676,2.64270776,0,10650
21.4380328,2.64035254,50,10650
21.3104399,2.63799384,100,10650
21.1829539,2.63563106,150,10650
21.0555402,2.63326357,200,10650
20.9307113,2.63093826,249,10650
21.5656797,2.77833679,0,10700
21.4379315,2.77596684,50,10700
21.3103253,2.77359276,100,10700
21.1828262,2.77121392,150,10700
21.0553993,2.76882972,200,10700
20.9305577,2.76648738,249,10700
21.5655881,2.91395184,0,10750
21.4378259,2.91156712,50,10750
21.3102057,2.90917762,100,10750
21.1826926,2.9067827,150,10750
21.0552518,2.90438174,200,10750
20.9303967,2.90202233,249,10750
21.5654981,3.04958,0,10800
21.4377211,3.04718082,50,10800
21.3100861,3.04477619,100,10800
21.1825583,3.04236549,150,10800
21.0551029,3.03994808,200,10800
20.9302335,3.0375719,249,10800
21.5654143,3.18520552,0,10850
21.4376216,3.18279145,50,10850
21.3099711,3.18037127,100,10850
21.1824279,3.17794435,150,10850
21.0549572,3.17551006,200,10850
20.9300728,3.17311669,249,10850
21.5653292,3.32083085,0,10900
21.4375202,3.31840196,50,10900
21.3098535,3.31596631,100,10900
21.1822941,3.31352325,150,10900
21.0548073,3.31107215,200,10900
20.9299072,3.30866165,249,10900
21.5652466,3.4564585,0,10950
21.4374205,3.45401476,50,10950
21.3097368,3.45156358,100,10950
21.1821605,3.44910434,150,10950
21.0546568,3.44663639,200,10950
20.9297403,3.44420873,249,10950
21.5651681,3.59208579,0,11000
21.4373242,3.58962713,50,11000
21.3096227,3.58716038,100,11000
21.1820287,3.58468489,150,11000
21.0545075,3.58220004,200,11000
20.9295738,3.57975516,249,11000
21.5651307,3.6517599,0,11022
21.4372788,3.64929472,50,11022
21.3095693,3.64682114,100,11022
21.1819673,3.64433855,150,11022
21.0544381,3.64184629,200,11022
20.9294965,3.63939388,249,11022
